sparcl_id,targetid,ra,dec,wavelength_peak,flux_peak,snr,fwhm_angstrom,spectype,is_airglow,notes
006f58c6-9d2d-11ee-9fd0-525400ad1336,39627770187220208,213.29831942295036,-0.7100954687663292,7371.200000000366,38.17961883544922,10.626930279638838,4.800000000001091,GALAXY,False,CANDIDATE
006fc551-9ca3-11ee-86d2-525400ad1336,39633371655045461,185.80463601180335,58.70225806421153,6780.800000000232,15.336769104003906,11.915307909975931,2.4000000000005457,GALAXY,False,CANDIDATE
006ff9fd-9d02-11ee-b4eb-525400ad1336,39632946302289775,218.34549916604567,33.151506796635154,5356.800000000399,20.53278350830078,12.166876454187646,2.4000000000005457,GALAXY,False,CANDIDATE
006ff9fd-9d02-11ee-b4eb-525400ad1336,39632946302289775,218.34549916604567,33.151506796635154,7020.800000000287,20.9599552154541,20.466893793956803,2.4000000000005457,GALAXY,False,CANDIDATE
0070108e-9bae-11ee-8c42-525400ad1336,39628516131603780,113.2074287187956,31.651325050351073,4458.400000000195,11.773691177368164,10.125107861132198,4.0000000000009095,GALAXY,False,CANDIDATE
0070108e-9bae-11ee-8c42-525400ad1336,39628516131603780,113.2074287187956,31.651325050351073,5986.4000000000515,10.911848068237305,16.010425403915093,3.2000000000007276,GALAXY,False,CANDIDATE
0070108e-9bae-11ee-8c42-525400ad1336,39628516131603780,113.2074287187956,31.651325050351073,7847.200000000074,14.855713844299316,33.358989079887586,4.0000000000009095,GALAXY,False,CANDIDATE
0070835c-9d19-11ee-8dbb-525400ad1336,39627745461801517,179.70511624472596,-1.7669391475785936,7542.400000000405,10.457277297973633,21.641981619898225,4.800000000001091,GALAXY,False,CANDIDATE
0070ded4-9b9f-11ee-82df-525400ad1336,39633153953893790,237.42339305255365,44.278679458900854,7337.600000000359,6.9823198318481445,10.394174175914968,4.0000000000009095,GALAXY,False,CANDIDATE
0071164d-9be2-11ee-b08c-525400ad1336,39627781784471770,184.61129913536595,-0.1305989410437356,5108.000000000343,163.48728942871094,28.217964342606358,4.800000000001091,GALAXY,False,CANDIDATE
0071164d-9be2-11ee-b08c-525400ad1336,39627781784471770,184.61129913536595,-0.1305989410437356,5260.800000000378,303.04205322265625,29.25550278405345,4.800000000001091,GALAXY,False,CANDIDATE
0071164d-9be2-11ee-b08c-525400ad1336,39627781784471770,184.61129913536595,-0.1305989410437356,6896.000000000258,486.1582946777344,20.759451031648776,4.800000000001091,GALAXY,False,CANDIDATE
00713e59-9ce5-11ee-9d86-525400ad1336,39633042964221851,100.80424241719959,38.29858176686628,5916.800000000036,6.295793056488037,16.87861364509985,4.0000000000009095,GALAXY,False,CANDIDATE
00713e59-9ce5-11ee-9d86-525400ad1336,39633042964221851,100.80424241719959,38.29858176686628,6887.200000000256,1.858242392539978,9.917959058108147,4.800000000001091,GALAXY,False,CANDIDATE
00713e59-9ce5-11ee-9d86-525400ad1336,39633042964221851,100.80424241719959,38.29858176686628,7712.800000000044,3.3322246074676514,16.793028223671175,4.800000000001091,GALAXY,False,CANDIDATE
00713e59-9ce5-11ee-9d86-525400ad1336,39633042964221851,100.80424241719959,38.29858176686628,7868.800000000079,5.313962936401367,18.304341979575415,4.0000000000009095,GALAXY,False,CANDIDATE
00713e59-9ce5-11ee-9d86-525400ad1336,39633042964221851,100.80424241719959,38.29858176686628,7944.800000000097,15.13121223449707,47.71176469439646,4.0000000000009095,GALAXY,False,CANDIDATE
007173a1-9c6d-11ee-a433-525400ad1336,39627811413033969,150.55163838276684,0.9801430109808473,4227.200000000143,97.882568359375,23.359471357558533,3.2000000000007276,GALAXY,False,CANDIDATE
007173a1-9c6d-11ee-a433-525400ad1336,39627811413033969,150.55163838276684,0.9801430109808473,5511.200000000435,42.3770637512207,16.657765887653674,4.0000000000009095,GALAXY,False,CANDIDATE
007173a1-9c6d-11ee-a433-525400ad1336,39627811413033969,150.55163838276684,0.9801430109808473,5676.000000000472,56.15884017944336,20.349100785322726,4.0000000000009095,GALAXY,False,CANDIDATE
007173a1-9c6d-11ee-a433-525400ad1336,39627811413033969,150.55163838276684,0.9801430109808473,7440.000000000382,108.51415252685547,45.985899002771795,4.800000000001091,GALAXY,False,CANDIDATE
007200f2-9bfb-11ee-968c-525400ad1336,39627300999792803,86.98868223007665,-20.434016551809627,6564.800000000183,7.796771049499512,17.202093214433983,1.6000000000003638,GALAXY,False,CANDIDATE
007253b6-9b28-11ee-b61c-525400ad1336,39633563565424809,124.06283896138625,83.02613697305925,5720.000000000482,8.309964179992676,8.542947359965199,3.2000000000007276,GALAXY,False,CANDIDATE
007253b6-9b28-11ee-b61c-525400ad1336,39633563565424809,124.06283896138625,83.02613697305925,7497.600000000395,9.443113327026367,15.052205668453418,4.0000000000009095,GALAXY,False,CANDIDATE
