targetid,fiber,ra,dec,wavelength,flux,snr,width_pixels,tile,camera
616094301755016025,408,179.31843607522742,79.3022901948346,6112.80000000008,26.8087100982666,15.113433837890625,3,80952,R
616094301755016025,408,179.31843607522742,79.3022901948346,6129.600000000084,25.076780319213867,14.178271293640137,2,80952,R
616094301755016324,421,179.97810917536566,79.36554151839943,5924.8000000000375,20.03584861755371,10.650516510009766,3,80952,R
616094301755016324,421,179.97810917536566,79.36554151839943,6693.600000000212,22.66985321044922,14.496225357055664,3,80952,R
616094303990579539,429,180.4037113949173,79.69306901760997,6179.200000000095,19.704225540161133,10.195356369018555,2,80952,R
616094303990579539,429,180.4037113949173,79.69306901760997,6568.800000000184,19.624425888061523,10.597663879394531,2,80952,R
616094299422982357,452,181.1814747271828,78.6688862122321,7139.200000000314,18.225461959838867,11.605703353881836,3,80952,R
616094298206634280,459,179.40225704408374,78.43497248440207,6648.000000000202,19.446691513061523,12.280515670776367,3,80952,R
616094298210828977,463,180.36181511713448,78.51695600979147,6327.200000000129,19.102088928222656,11.386490821838379,3,80952,R
616094298206634163,485,179.88637475062743,78.40600989164152,7363.2000000003645,22.880794525146484,14.088662147521973,3,80952,R
616094299427176586,492,181.2988434920545,78.64239534573412,6525.600000000174,16.556062698364258,10.653276443481445,2,80952,R
616094272151617617,1,194.1218912197649,73.88687111989061,6936.800000000268,35.565467834472656,19.656452178955078,3,80954,R
616094272155812332,4,195.26361152741237,73.97897147728263,6155.20000000009,27.174959182739258,14.864625930786133,2,80954,R
616094272151617659,19,193.91392656329901,73.89465125882823,6520.800000000173,35.99799346923828,14.914034843444824,3,80954,R
616094272151617659,19,193.91392656329901,73.89465125882823,6892.000000000257,31.740966796875,17.53626823425293,2,80954,R
616094272155813000,21,195.16479021519373,74.1202558516011,5817.600000000013,70.97907257080078,16.793533325195312,2,80954,R
616094272155813000,21,195.16479021519373,74.1202558516011,7040.800000000291,35.41101837158203,20.265607833862305,2,80954,R
616094272155812236,28,195.0138757585481,73.95128580340041,6990.40000000028,26.474931716918945,15.43889045715332,2,80954,R
616094272155812096,41,195.00676461917007,73.9232715906712,7005.600000000283,41.364158630371094,23.46435546875,2,80954,R
616094272155812556,43,194.87551929091765,74.02572543909041,7424.000000000378,31.676362991333008,18.555023193359375,2,80954,R
616094275460923732,108,195.1000117635236,74.43632985957107,5969.600000000048,66.57149505615234,29.15460205078125,3,80954,R
616094275460923732,108,195.1000117635236,74.43632985957107,5983.200000000051,21.792631149291992,10.029169082641602,2,80954,R
616094275460923732,108,195.1000117635236,74.43632985957107,7199.200000000327,21.166074752807617,12.618289947509766,2,80954,R
616094272151618275,112,194.31651704047408,74.03116631726654,6136.0000000000855,33.68110275268555,17.217124938964844,2,80954,R
616094272151618275,112,194.31651704047408,74.03116631726654,6358.400000000136,40.24908447265625,19.52197265625,2,80954,R
616094272151618275,112,194.31651704047408,74.03116631726654,6844.0000000002465,43.5416259765625,22.249088287353516,2,80954,R
616094275460924034,132,195.44921935793883,74.51112740768528,6254.400000000112,32.01791000366211,16.57124900817871,2,80954,R
616094277075730461,138,195.22457555914443,74.62622405233006,6801.600000000237,33.98801803588867,20.376358032226562,3,80954,R
616094268754232217,153,195.45373697120596,73.56845774282132,5941.600000000041,41.196067810058594,15.823838233947754,2,80954,R
616094268754232217,153,195.45373697120596,73.56845774282132,5944.000000000042,23.696102142333984,10.55350399017334,2,80954,R
616094268754232217,153,195.45373697120596,73.56845774282132,6495.200000000167,24.72620391845703,11.90262222290039,2,80954,R
616094270465507718,155,194.94710271573055,73.70424198586001,5962.400000000046,33.43519973754883,15.373912811279297,3,80954,R
616094270465507718,155,194.94710271573055,73.70424198586001,7008.000000000284,36.41781997680664,21.05896759033203,3,80954,R
616094270469701697,160,195.1715883199307,73.63090852216322,7036.00000000029,36.654720306396484,20.510774612426758,2,80954,R
616094270469701927,172,195.55726570961951,73.68409598210701,6281.600000000119,43.78451156616211,21.425363540649414,2,80954,R
616094270469701927,172,195.55726570961951,73.68409598210701,6288.80000000012,35.11149597167969,17.606658935546875,3,80954,R
616094268750037421,191,194.6152406113431,73.46209881603902,6421.60000000015,18.842693328857422,10.038058280944824,3,80954,R
616094268750037421,191,194.6152406113431,73.46209881603902,6539.200000000177,30.61009407043457,14.812990188598633,2,80954,R
616094268750037421,191,194.6152406113431,73.46209881603902,6681.60000000021,38.011714935302734,20.253368377685547,3,80954,R
616094270461313936,213,194.1389791282666,73.81357048770087,7059.200000000295,22.921463012695312,13.221715927124023,3,80954,R
616094270461313530,216,193.783703495261,73.72441488253172,7006.400000000283,52.256622314453125,27.09642219543457,2,80954,R
616094272160007179,220,195.67366320096332,74.09186846094818,6169.600000000093,22.3887996673584,10.145248413085938,2,80954,R
616094272160007167,221,195.9822192872765,74.09343171401157,5815.200000000013,99.85238647460938,21.40891456604004,2,80954,R
616094272160007167,221,195.9822192872765,74.09343171401157,6335.200000000131,29.37425994873047,13.976398468017578,2,80954,R
616094272160007167,221,195.9822192872765,74.09343171401157,6708.000000000216,30.19863510131836,13.648327827453613,3,80954,R
616094272160007167,221,195.9822192872765,74.09343171401157,7149.600000000316,40.72769546508789,22.69355010986328,2,80954,R
616094270461313807,232,193.86385118311233,73.78369879398439,7161.600000000319,38.04844284057617,21.781417846679688,2,80954,R
616094272160006956,245,196.0135642930331,74.0447072720942,7124.00000000031,28.70331382751465,16.791872024536133,3,80954,R
616094273820951076,255,194.92442405417032,74.2318621906478,5938.400000000041,24.212791442871094,11.308516502380371,3,80954,R
616094273825145738,265,195.61116282506987,74.30582214568173,6504.000000000169,42.22850036621094,22.480783462524414,3,80954,R
616094273825145738,265,195.61116282506987,74.30582214568173,7150.400000000316,35.630104064941406,21.200847625732422,3,80954,R
616094273820951408,273,195.42200870587493,74.30609452143244,6248.000000000111,51.7443733215332,25.67194366455078,2,80954,R
616094273820950657,283,194.8977547942039,74.1488024162141,7359.200000000364,36.70524978637695,19.754724502563477,3,80954,R
616094268758426175,303,196.2297080539766,73.48881866975434,6540.8000000001775,46.679683685302734,23.319435119628906,2,80954,R
616094268758426474,335,195.7287576937103,73.55096637336183,6244.80000000011,19.287601470947266,10.49746036529541,2,80954,R
616094268758426474,335,195.7287576937103,73.55096637336183,7204.000000000328,38.3117561340332,21.5343017578125,2,80954,R
616094268754231542,336,195.71300486086554,73.42101195671118,6350.400000000134,30.143722534179688,13.76129150390625,3,80954,R
616094268758426747,337,195.89564392181552,73.61055979847295,6788.800000000234,44.33771896362305,22.180097579956055,2,80954,R
616094268758426747,337,195.89564392181552,73.61055979847295,6914.4000000002625,28.703882217407227,14.767000198364258,2,80954,R
616094268758426059,343,196.51041952275057,73.46605630116163,6656.000000000204,24.6259765625,13.590967178344727,3,80954,R
616094272160006582,369,195.73564607575585,73.95884369625387,5915.200000000035,30.69235610961914,10.94622802734375,3,80954,R
616094272160006433,371,195.97490750183692,73.92881511243881,6642.400000000201,35.18080520629883,18.45279884338379,3,80954,R
616094272160006433,371,195.97490750183692,73.92881511243881,7132.800000000312,37.730472564697266,21.684818267822266,2,80954,R
616094272160006150,377,196.04547446268376,73.8762566526056,6073.600000000071,37.473655700683594,15.719654083251953,2,80954,R
616094272160006150,377,196.04547446268376,73.8762566526056,7291.200000000348,26.0162410736084,14.915993690490723,2,80954,R
616094270469702803,381,195.551171779044,73.87310074085717,6031.200000000062,50.06208038330078,23.210886001586914,3,80954,R
616094268750037997,394,194.21237009411112,73.5831945828484,6211.200000000103,55.59748077392578,26.376121520996094,3,80954,R
616094270469702620,395,195.75736034614732,73.83592512258205,5976.800000000049,82.94471740722656,34.19135284423828,3,80954,R
616094270469702620,395,195.75736034614732,73.83592512258205,7085.600000000301,35.04722595214844,17.81907081604004,2,80954,R
616094270469702620,395,195.75736034614732,73.83592512258205,7440.800000000382,48.05007553100586,24.661785125732422,3,80954,R
616094277075731026,431,195.08031343742186,74.74139703239922,5880.000000000027,26.512714385986328,11.41373348236084,2,80954,R
616094277075731026,431,195.08031343742186,74.74139703239922,7149.600000000316,58.95046615600586,33.474185943603516,2,80954,R
616094275456729653,445,194.7035945409568,74.49230694828472,7023.200000000287,34.81498336791992,19.239879608154297,3,80954,R
616094277071536873,447,194.82094499674776,74.7811571858947,6224.800000000106,29.983142852783203,12.217524528503418,3,80954,R
616094270473896343,450,196.27954280178778,73.70837114510067,6212.000000000103,39.95888137817383,20.129344940185547,3,80954,R
616094270473896732,457,196.17598951683357,73.78746814719013,5855.200000000022,34.5560302734375,14.743764877319336,2,80954,R
616094270473896732,457,196.17598951683357,73.78746814719013,6805.600000000238,19.730613708496094,12.229230880737305,2,80954,R
616094270473896631,462,196.06262090569115,73.76097120875154,6780.800000000232,19.251543045043945,11.244962692260742,2,80954,R
616094268754231393,470,195.03249927873594,73.38772589558194,6458.400000000159,34.669673919677734,17.17304229736328,3,80954,R
616094268754231393,470,195.03249927873594,73.38772589558194,7097.600000000304,18.459156036376953,11.148934364318848,3,80954,R
616094270469701920,472,195.74371591932015,73.6788118213069,6932.800000000267,44.83116149902344,23.541593551635742,2,80954,R
616094268754231466,485,194.94317890014082,73.39865866054221,6638.4000000002,24.932754516601562,12.12096881866455,2,80954,R
616094268754231748,491,194.88506446704866,73.46441909636025,6247.200000000111,33.75555419921875,18.225481033325195,3,80954,R
616094300651913976,17,194.5722118756977,79.0284712204584,6941.600000000269,18.113845825195312,15.730396270751953,2,80955,R
616094301801152732,101,194.15623668274418,79.1640504369466,6324.000000000128,11.590824127197266,10.541906356811523,2,80955,R
616094301801152672,116,193.76307707525348,79.15132086210572,6404.800000000147,17.168460845947266,14.635740280151367,2,80955,R
616094301801152982,130,193.95719160876172,79.22288448341193,6600.800000000191,15.753342628479004,13.951611518859863,2,80955,R
616094299469119874,174,195.07152702604776,78.70817617560296,6204.800000000101,23.942237854003906,17.497617721557617,3,80955,R
616094299469120151,241,193.86924448965215,78.75480843061123,6990.40000000028,14.265278816223145,12.743619918823242,2,80955,R
616094298256966494,364,194.00696721075911,78.55602557034848,6893.600000000258,27.660076141357422,11.70641803741455,3,80955,R
616094299473314810,384,196.26267606878744,78.83814411235291,6479.2000000001635,15.629515647888184,13.710467338562012,2,80955,R
616094302929420579,411,194.43763941109452,79.42885136002694,5962.400000000046,22.63819694519043,14.941211700439453,2,80955,R
616094301801153402,435,193.997687340746,79.30918859283759,7522.400000000401,12.035914421081543,11.022317886352539,2,80955,R
616094233643712956,37,209.266860964531,68.96364893323812,5822.400000000014,18.427513122558594,10.340593338012695,2,80956,R
616094233643712956,37,209.266860964531,68.96364893323812,7159.200000000318,14.059337615966797,17.643720626831055,2,80956,R
616094233643712576,38,209.1773268432809,68.88377887336607,7270.400000000343,15.484638214111328,18.694961547851562,2,80956,R
616094233647907426,42,210.1569216457449,69.00367024117399,5964.800000000047,27.49608612060547,21.332456588745117,2,80956,R
616094231454286898,51,209.62028177138913,68.84989270277741,6491.200000000166,22.284433364868164,21.423973083496094,3,80956,R
616094231454286201,65,209.57600958580306,68.70116200514079,6639.2000000002,13.560206413269043,14.541797637939453,3,80956,R
616094231454286579,72,209.70077297747292,68.7835720619521,6956.000000000272,18.208053588867188,18.9281005859375,2,80956,R
616094231458481211,96,210.12052334244788,68.8506480357541,5884.800000000028,11.597455978393555,10.06357479095459,2,80956,R
616094233643713462,106,209.67217747832862,69.07357958806973,6377.60000000014,16.78542137145996,17.816343307495117,3,80956,R
616094233643713462,106,209.67217747832862,69.07357958806973,7032.000000000289,23.86513900756836,27.082761764526367,2,80956,R
616094233643713229,112,209.4304965666369,69.02128733842413,7104.800000000306,12.73661994934082,15.844701766967773,3,80956,R
616094237955457536,126,210.00071019548537,69.47838190115198,6816.80000000024,18.341140747070312,22.200754165649414,2,80956,R
616094237955457840,131,210.23606576725768,69.54162550828086,6345.600000000133,21.881887435913086,23.41433334350586,2,80956,R
616094237955458054,138,210.16850542952548,69.58852685201282,6349.600000000134,29.57831382751465,27.156723022460938,2,80956,R
616094231454286289,155,209.90611667327798,68.71970764333558,6454.400000000158,13.76384162902832,12.751670837402344,3,80956,R
616094231450091919,201,209.1590929841619,68.70468068740121,7089.600000000302,22.040447235107422,22.855960845947266,2,80956,R
616094235816362131,210,210.6668183521541,69.15181606892382,5899.200000000032,22.51399803161621,19.91811180114746,3,80956,R
616094231450092096,224,209.11825991520107,68.73882581229172,6938.400000000268,15.594447135925293,15.776487350463867,2,80956,R
616094235812168068,256,210.05675254020096,69.20852748423975,6432.000000000153,14.624983787536621,14.83096981048584,2,80956,R
616094235816363092,263,210.34647704050357,69.35588616458713,6112.80000000008,25.411863327026367,21.893667221069336,3,80956,R
616094235816363092,263,210.34647704050357,69.35588616458713,6601.600000000191,11.66039752960205,11.235054969787598,2,80956,R
616094235816363092,263,210.34647704050357,69.35588616458713,6692.800000000212,10.118096351623535,12.29720401763916,3,80956,R
616094235816362525,271,210.47749848937843,69.23642662135558,6005.600000000056,10.223053932189941,10.317749977111816,3,80956,R
616094235816363189,291,210.51371955919223,69.37353378652567,6707.200000000215,20.221576690673828,21.537227630615234,2,80956,R
616094229243888766,306,210.52714543099697,68.61198287955946,7212.80000000033,14.943105697631836,16.796876907348633,2,80956,R
616094231462674448,316,211.15396402033258,68.62645939138983,6977.600000000277,15.662388801574707,18.35291862487793,3,80956,R
616094233652101730,350,210.84251905079327,68.99894118084815,5992.800000000053,18.076505661010742,15.504761695861816,2,80956,R
616094233652101730,350,210.84251905079327,68.99894118084815,6062.400000000069,28.483600616455078,25.186614990234375,2,80956,R
616094229235499274,356,209.35326796966035,68.42338096361817,5916.0000000000355,12.147991180419922,10.317497253417969,3,80956,R
616094237951263596,426,209.75400816770568,69.55835620374592,6048.800000000066,18.612497329711914,17.092988967895508,2,80956,R
616094237951263596,426,209.75400816770568,69.55835620374592,6286.40000000012,11.12667465209961,12.582317352294922,3,80956,R
616094240073581063,437,210.21883291869636,69.7236457207314,5916.800000000036,13.124388694763184,11.413930892944336,3,80956,R
616094231462675019,453,210.9240298165628,68.73869018340926,6432.800000000153,21.35435676574707,23.34720230102539,3,80956,R
616094231462675019,453,210.9240298165628,68.73869018340926,6436.000000000154,10.969252586364746,11.312474250793457,2,80956,R
616094229239693758,491,209.93586488730813,68.46035200508726,6679.200000000209,13.507213592529297,14.451489448547363,2,80956,R
616094229239693765,495,209.78523432465119,68.45881552924698,6796.000000000236,15.592226028442383,15.622791290283203,3,80956,R
616094229243888795,498,210.63924137142834,68.62092601774049,6628.8000000001975,26.36895179748535,25.565988540649414,2,80956,R
616094300698051054,14,209.66524546136606,78.97789110371646,6145.600000000088,80.36286926269531,17.2762451171875,2,80958,R
616094300698051054,14,209.66524546136606,78.97789110371646,6855.200000000249,65.01592254638672,16.09516716003418,3,80958,R
616094300698051054,14,209.66524546136606,78.97789110371646,7496.800000000395,38.5594482421875,10.867712020874023,3,80958,R
616094301851484199,21,210.28160085913308,79.12794447166573,6833.600000000244,51.23676300048828,13.525954246520996,2,80958,R
616094300702245204,24,210.1142031264179,78.94368644113305,5907.2000000000335,87.17088317871094,16.381317138671875,3,80958,R
616094300702245204,24,210.1142031264179,78.94368644113305,6173.600000000094,41.3780517578125,10.015292167663574,2,80958,R
616094300698050868,27,208.68853408293876,78.92860222776685,5850.400000000021,134.16636657714844,20.40619659423828,2,80958,R
616094300698051410,29,209.39323194975543,79.05131038937495,5851.200000000021,70.14170837402344,11.169795989990234,3,80958,R
616094300702245690,31,210.25456542034075,79.04299697812822,6925.600000000265,46.345115661621094,11.51697063446045,3,80958,R
616094300698050612,39,209.14669396560308,78.88395582680614,6627.200000000197,96.25508880615234,19.781187057495117,2,80958,R
616094300698050612,39,209.14669396560308,78.88395582680614,7512.000000000398,86.8123550415039,17.151308059692383,2,80958,R
616094300702245700,43,209.88407953972535,79.04743607268394,6016.000000000058,52.09013748168945,10.623239517211914,2,80958,R
616094299523646160,68,210.71223981221027,78.77439010001096,5952.800000000044,50.80166244506836,10.582662582397461,2,80958,R
616094299523646160,68,210.71223981221027,78.77439010001096,7111.200000000307,47.65714645385742,11.338546752929688,3,80958,R
616094299523646160,68,210.71223981221027,78.77439010001096,7437.600000000381,97.99256896972656,24.834049224853516,2,80958,R
616094299523646160,68,210.71223981221027,78.77439010001096,7470.400000000389,57.952022552490234,14.998946189880371,2,80958,R
616094299519451953,84,209.78439248522588,78.79741829613367,5867.200000000024,88.87991333007812,16.96842384338379,3,80958,R
616094299519451953,84,209.78439248522588,78.79741829613367,6882.400000000255,77.98666381835938,18.22123908996582,2,80958,R
616094299523646516,91,210.4788268067601,78.84930852312765,5922.400000000037,76.86363983154297,17.27788734436035,3,80958,R
616094299523646516,91,210.4788268067601,78.84930852312765,7424.000000000378,124.69778442382812,30.24574089050293,3,80958,R
616094299519451577,92,209.43259690748698,78.71426590770398,5923.200000000037,66.04718780517578,13.025691986083984,2,80958,R
616094299519451577,92,209.43259690748698,78.71426590770398,6211.200000000103,132.01109313964844,24.419809341430664,2,80958,R
616094299519451577,92,209.43259690748698,78.71426590770398,6216.800000000104,372.7352600097656,71.13574981689453,2,80958,R
616094299519451577,92,209.43259690748698,78.71426590770398,6881.600000000255,46.32738494873047,11.81290340423584,2,80958,R
616094299519451874,93,210.13782506170998,78.77804770561653,6295.200000000122,60.759281158447266,11.664441108703613,2,80958,R
616094299519451874,93,210.13782506170998,78.77804770561653,7380.8000000003685,38.190635681152344,11.173863410949707,2,80958,R
616094299519451874,93,210.13782506170998,78.77804770561653,7400.000000000373,37.88146209716797,11.219635963439941,3,80958,R
616094299519452090,99,209.88092988101027,78.82149980307075,6448.000000000156,75.75198364257812,17.235279083251953,2,80958,R
616094299519452090,99,209.88092988101027,78.82149980307075,6854.400000000249,54.75796890258789,14.071968078613281,3,80958,R
616094299519452090,99,209.88092988101027,78.82149980307075,7106.400000000306,47.147457122802734,11.866442680358887,3,80958,R
616094299519452090,99,209.88092988101027,78.82149980307075,7359.200000000364,125.4889907836914,26.866201400756836,2,80958,R
616094302979752979,105,210.01597162604787,79.58889539179776,5952.000000000044,55.682151794433594,10.72391128540039,3,80958,R
616094302979752979,105,210.01597162604787,79.58889539179776,6123.200000000083,70.73191833496094,11.868377685546875,2,80958,R
616094302979752979,105,210.01597162604787,79.58889539179776,6125.600000000083,91.84444427490234,20.312585830688477,2,80958,R
616094302979752979,105,210.01597162604787,79.58889539179776,6550.40000000018,112.22576904296875,27.486778259277344,2,80958,R
616094302979752979,105,210.01597162604787,79.58889539179776,6764.000000000228,74.55884552001953,18.73150062561035,2,80958,R
616094302979752979,105,210.01597162604787,79.58889539179776,6820.800000000241,40.086181640625,10.618552207946777,3,80958,R
616094302979752979,105,210.01597162604787,79.58889539179776,7551.200000000407,53.481990814208984,11.885692596435547,2,80958,R
616094302979752545,107,210.55392761049833,79.49630819208173,5815.200000000013,163.90872192382812,19.581298828125,2,80958,R
616094302979752545,107,210.55392761049833,79.49630819208173,6290.400000000121,48.446258544921875,10.450918197631836,2,80958,R
616094302979752545,107,210.55392761049833,79.49630819208173,7304.000000000351,50.979671478271484,13.34804916381836,2,80958,R
616094302979752899,129,210.4054624999385,79.57856032441501,6242.40000000011,67.6264419555664,16.1234130859375,3,80958,R
616094302979752652,131,210.50533689705185,79.518735689886,7159.200000000318,60.88747787475586,14.419233322143555,2,80958,R
616094302979752138,143,210.02530149448708,79.40797778118146,6944.000000000269,66.48892974853516,16.05171775817871,3,80958,R
616094302979752138,143,210.02530149448708,79.40797778118146,7259.200000000341,51.340911865234375,13.718771934509277,3,80958,R
616094300698051534,144,208.68210130216835,79.07786417064494,7260.800000000341,49.372501373291016,13.80051326751709,3,80958,R
616094299519451216,150,209.86513783523702,78.64131547657806,7298.40000000035,39.767173767089844,10.555147171020508,2,80958,R
616094298311492479,151,210.07354799181724,78.56172239613996,6382.4000000001415,49.29157257080078,11.648641586303711,3,80958,R
616094298311492479,151,210.07354799181724,78.56172239613996,7031.200000000289,60.20425033569336,14.93488597869873,2,80958,R
616094299519451637,155,209.8092018601931,78.72731493614643,6743.200000000224,53.76765823364258,12.993729591369629,2,80958,R
616094299519451637,155,209.8092018601931,78.72731493614643,6920.000000000264,68.43669128417969,17.804269790649414,2,80958,R
616094299519451246,167,210.02631266802126,78.6428637560395,5977.6000000000495,123.23912048339844,26.662841796875,3,80958,R
616094299519451246,167,210.02631266802126,78.6428637560395,7514.400000000399,46.28091049194336,12.517838478088379,2,80958,R
616094299519451560,174,210.06174179014923,78.71231332993821,6309.600000000125,48.87017822265625,10.598050117492676,2,80958,R
616094299519451560,174,210.06174179014923,78.71231332993821,6351.200000000134,77.2483901977539,11.93027400970459,2,80958,R
616094299519451560,174,210.06174179014923,78.71231332993821,7552.000000000407,45.42192840576172,10.33531665802002,2,80958,R
616094299519451560,174,210.06174179014923,78.71231332993821,7583.200000000415,143.18409729003906,30.752304077148438,2,80958,R
616094298311492684,181,210.28230569282988,78.6084651752996,6932.0000000002665,107.36737060546875,25.445261001586914,3,80958,R
616094299519451152,186,209.63411578223088,78.62645504917164,6744.800000000224,52.81182861328125,11.862584114074707,3,80958,R
616094298307297673,191,209.30324384882553,78.45181594471508,6508.00000000017,45.2020263671875,10.308377265930176,3,80958,R
616094298307297673,191,209.30324384882553,78.45181594471508,6747.2000000002245,51.20457458496094,12.732736587524414,2,80958,R
616094298307297673,191,209.30324384882553,78.45181594471508,6920.000000000264,46.340423583984375,10.442995071411133,2,80958,R
616094298307297673,191,209.30324384882553,78.45181594471508,7060.800000000296,63.784366607666016,14.858816146850586,2,80958,R
616094298307297673,191,209.30324384882553,78.45181594471508,7244.000000000337,86.92962646484375,19.862890243530273,3,80958,R
616094299523645952,193,210.66656453040724,78.72946322875042,6042.400000000064,152.3392333984375,27.15397071838379,2,80958,R
616094299523645952,193,210.66656453040724,78.72946322875042,6187.200000000097,46.206199645996094,10.387365341186523,2,80958,R
616094299523645952,193,210.66656453040724,78.72946322875042,6368.800000000138,77.99302673339844,18.095233917236328,3,80958,R
616094299523645952,193,210.66656453040724,78.72946322875042,7057.600000000295,66.90424346923828,15.935808181762695,3,80958,R
616094299523645952,193,210.66656453040724,78.72946322875042,7332.000000000357,46.696189880371094,10.305273056030273,3,80958,R
616094300702245705,200,211.06814157326698,79.04813807501554,7007.200000000284,40.213504791259766,11.482773780822754,2,80958,R
616094300702245705,200,211.06814157326698,79.04813807501554,7535.200000000404,55.93853759765625,13.460151672363281,2,80958,R
616094300702245464,202,210.91447306333404,79.00300323621883,7240.0000000003365,50.523433685302734,11.714484214782715,3,80958,R
616094299515257308,216,208.1875075731371,78.72344237577039,7228.000000000334,70.10712432861328,17.350988388061523,3,80958,R
616094299515257308,216,208.1875075731371,78.72344237577039,7331.200000000357,62.41986083984375,13.594338417053223,3,80958,R
616094301855679089,253,210.58929276288507,79.24939612046103,6883.200000000255,38.740299224853516,10.0574369430542,2,80958,R
616094301855679089,253,210.58929276288507,79.24939612046103,7421.600000000378,39.09986114501953,11.054598808288574,3,80958,R
616094301855679681,263,210.6816479019941,79.37325935783527,5974.400000000049,132.1592254638672,27.497394561767578,2,80958,R
616094301855679681,263,210.6816479019941,79.37325935783527,6683.20000000021,61.695228576660156,16.332077026367188,2,80958,R
616094301855679681,263,210.6816479019941,79.37325935783527,7442.4000000003825,69.81050872802734,17.379653930664062,2,80958,R
616094301851484561,281,209.825065826071,79.20425582975173,6164.800000000092,44.61527633666992,10.931208610534668,3,80958,R
616094301851484561,281,209.825065826071,79.20425582975173,6197.6000000000995,59.72062301635742,13.007424354553223,3,80958,R
616094300698051723,286,209.50241856501802,79.12033985693608,6956.800000000272,78.99491119384766,19.460609436035156,3,80958,R
616094300698051723,286,209.50241856501802,79.12033985693608,7139.200000000314,63.56732177734375,16.6047420501709,2,80958,R
616094300698051723,286,209.50241856501802,79.12033985693608,7595.200000000417,85.8323974609375,17.71059226989746,3,80958,R
616094298315686883,302,211.49514254709388,78.57950420941496,7208.800000000329,66.95854187011719,15.576997756958008,2,80958,R
616094299527839879,310,211.62066592012675,78.6411410697778,6132.000000000085,500.10308837890625,79.34906005859375,2,80958,R
616094298315686828,329,210.92855589334744,78.56706071099497,6767.200000000229,61.895633697509766,14.911118507385254,3,80958,R
616094298315686828,329,210.92855589334744,78.56706071099497,6917.600000000263,135.05665588378906,28.801902770996094,3,80958,R
616094300706439679,350,211.55433710575232,78.97997390252,6234.400000000108,95.1683120727539,21.68674659729004,2,80958,R
616094300706439467,352,211.6293741162779,78.93255587305111,7109.600000000307,57.683380126953125,14.301298141479492,2,80958,R
616094300706439467,352,211.6293741162779,78.93255587305111,7197.600000000327,52.73176574707031,14.833215713500977,2,80958,R
616094300706439794,354,211.18640178601706,78.99861321154997,5938.400000000041,74.16051483154297,14.562901496887207,2,80958,R
616094300706439794,354,211.18640178601706,78.99861321154997,6919.200000000264,44.202484130859375,10.694273948669434,2,80958,R
616094300706439794,354,211.18640178601706,78.99861321154997,7092.800000000303,77.7406005859375,17.989503860473633,3,80958,R
616094300706439794,354,211.18640178601706,78.99861321154997,7555.200000000408,60.258201599121094,13.864477157592773,2,80958,R
616094298307298141,362,208.80300604369992,78.55253310392936,7153.600000000317,53.9862174987793,12.47968578338623,3,80958,R
616094298307297937,391,208.6154359869765,78.51095409614396,7032.000000000289,46.682655334472656,10.05125617980957,3,80958,R
616094298307297937,391,208.6154359869765,78.51095409614396,7461.600000000387,74.027099609375,17.586713790893555,2,80958,R
616094304078659606,402,209.5819044415583,79.62596900699396,6468.800000000161,72.21538543701172,15.890229225158691,2,80958,R
616094304078659606,402,209.5819044415583,79.62596900699396,6724.800000000219,67.50323486328125,15.133285522460938,3,80958,R
616094304078659606,402,209.5819044415583,79.62596900699396,7427.200000000379,111.24500274658203,28.342031478881836,2,80958,R
616094304078659606,402,209.5819044415583,79.62596900699396,7588.000000000416,97.52180480957031,20.104896545410156,3,80958,R
616094304078660474,403,209.85832259070932,79.81334097267937,6723.200000000219,71.3231430053711,18.359905242919922,3,80958,R
616094304078660260,412,210.00128218551305,79.76589256081083,7408.000000000375,43.3243293762207,11.70855712890625,2,80958,R
616094304078660576,420,209.98014793688836,79.8343183300915,7289.600000000348,86.60273742675781,20.035993576049805,2,80958,R
616094302975558268,445,209.53597313520763,79.50788742136123,6115.200000000081,48.837791442871094,11.254515647888184,3,80958,R
616094304078660021,448,209.78940559176715,79.71386521406663,6026.400000000061,115.18521881103516,25.333965301513672,3,80958,R
616094299527840224,450,211.77970380334108,78.71617073550468,6155.20000000009,61.54464340209961,12.201929092407227,3,80958,R
616094299527840224,450,211.77970380334108,78.71617073550468,6488.800000000166,76.25981140136719,17.695526123046875,2,80958,R
616094299523645592,452,211.0105575475623,78.64955369082301,5863.2000000000235,96.18639373779297,16.293743133544922,3,80958,R
616094298311491913,461,210.33312981972065,78.43953015943636,6637.6000000001995,79.05835723876953,17.015546798706055,3,80958,R
616094298311492201,483,210.0286726460961,78.49627141007423,7330.400000000357,61.77183532714844,14.44556999206543,3,80958,R
616094299527840229,488,211.582247090547,78.72331862476,5835.200000000017,68.6500015258789,12.176852226257324,3,80958,R
616094298311492062,491,209.9716162059042,78.46624677933322,6967.2000000002745,63.04879379272461,15.374716758728027,3,80958,R
616094298311491888,496,209.96253119974057,78.43050521919692,5911.200000000034,142.22000122070312,27.640470504760742,2,80958,R
616094298311491888,496,209.96253119974057,78.43050521919692,6001.600000000055,94.96736145019531,19.23426055908203,2,80958,R
616094233740182238,43,225.0010709117527,69.02239568015325,6768.800000000229,6.530834674835205,13.683585166931152,2,80959,R
616094231546561303,72,224.75257026941168,68.78597145646135,5916.800000000036,13.47419548034668,21.81827163696289,3,80959,R
616094233735988231,106,224.67760412345893,69.0916618908116,6547.200000000179,10.245779991149902,14.564384460449219,2,80959,R
